[7153],[4993],0.18616144975288304,0.7635135135135136
[5952],[4993],0.15980230642504117,0.7519379844961239
[1210],[260],0.18616144975288304,0.7337662337662338
[1196],[260],0.19604612850082373,0.7300613496932515
[4993],[7153],0.18616144975288304,0.7290322580645161
[47],[296],0.17957166392092258,0.6855345911949685
[2959],[2571],0.18616144975288304,0.6726190476190477
[1210],[2571],0.1696869851729819,0.6688311688311689
[1196],[2571],0.17957166392092258,0.6687116564417178
[2028],[2571],0.15980230642504117,0.6643835616438356
[1210],[1196],0.16639209225700163,0.6558441558441558
[480],[356],0.19769357495881384,0.6557377049180327
[7153],[2571],0.15815485996705106,0.6486486486486486
[527],[318],0.17298187808896212,0.6441717791411044
[4993],[2571],0.1630971993410214,0.6387096774193547
[50],[318],0.171334431630972,0.6380368098159509
